side	eta	eta_r	phi	dphi	depth	det	rbx	sector	rm	pixel	qie	adc	rm_fi	fi_ch	let_code	crate	block_coupler	htr	fpga	htr_fi	dcc_sl	spigo	dcc	fedid	QIEId	index	oSLBmap	htr_ch	index	oSLB_link	oSLBbit	CSL_i	TwinMux	TwinMux_link	TwinMux_bit	ring	HO label	TwinMux label	old HO label
-1	2	-2	68	1	4	HO	HO012	12	2	16	3	3	7	2	C	13	14.07	16	top	7	20	6	2	731	101256	1076	16	44	812	2	9	752	YB0_S12	6	9	0	S2F07_CR13_HTR16_Slot-m	RPC_YB0_S12_Fib6_HO_CR13_HTR16_Slot-m	HO_S12_Hp2
-1	1	-1	68	1	4	HO	HO012	12	2	11	2	0	4	0	D	13	14.08	16	top	8	20	6	2	731	101195	1148	16	45	813	2	12	752	YB0_S12	6	12	0	S2F07_CR13_HTR16_Slot-m	RPC_YB0_S12_Fib6_HO_CR13_HTR16_Slot-m	HO_S12_Hp2
1	2	2	68	1	4	HO	HO012	12	2	6	2	1	4	1	F	13	14.08	16	top	8	20	6	2	731	101195	1364	16	46	814	2	11	752	YB0_S12	6	11	0	S2F07_CR13_HTR16_Slot-m	RPC_YB0_S12_Fib6_HO_CR13_HTR16_Slot-m	HO_S12_Hp2
1	1	1	68	1	4	HO	HO012	12	2	12	1	0	2	0	E	13	15.12	17	bot	4	20	9	2	731	101172	1292	17	9	825	2	14	755	YB0_S12	7	43	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	3	3	68	1	4	HO	HO012	12	2	7	1	1	2	1	G	13	15.12	17	bot	4	20	9	2	731	101172	1436	17	10	826	2	13	755	YB0_S12	7	42	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	4	4	68	1	4	HO	HO012	12	2	3	1	2	2	2	H	13	15.12	17	bot	4	20	9	2	731	101172	1508	17	11	827	2	12	755	YB0_S12	7	41	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	3	3	67	1	4	HO	HO012	12	2	4	1	4	3	0	Q	13	16.09	17	bot	5	20	9	2	731	101172	1435	17	12	828	2	16	755	YB0_S12	7	45	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	1	1	67	1	4	HO	HO012	12	2	8	1	5	3	1	N	13	16.09	17	bot	5	20	9	2	731	101172	1291	17	13	829	2	17	755	YB0_S12	7	46	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	4	4	67	1	4	HO	HO012	12	2	1	1	3	3	2	R	13	16.09	17	bot	5	20	9	2	731	101172	1507	17	14	830	2	15	755	YB0_S12	7	44	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	1	1	66	1	4	HO	HO012	12	1	12	1	0	2	0	E	13	16.1	17	bot	6	20	9	2	731	100986	1290	17	15	831	2	20	755	YB0_S12	7	49	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	3	3	66	1	4	HO	HO012	12	1	7	1	1	2	1	G	13	16.1	17	bot	6	20	9	2	731	100986	1434	17	16	832	2	19	755	YB0_S12	7	48	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	4	4	66	1	4	HO	HO012	12	1	3	1	2	2	2	H	13	16.1	17	bot	6	20	9	2	731	100986	1506	17	17	833	2	18	755	YB0_S12	7	47	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	3	3	65	1	4	HO	HO012	12	1	4	1	4	3	0	Q	13	16.11	17	bot	7	20	9	2	731	100986	1433	17	18	834	2	22	755	YB0_S12	7	51	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	1	1	65	1	4	HO	HO012	12	1	8	1	5	3	1	N	13	16.11	17	bot	7	20	9	2	731	100986	1289	17	19	835	2	23	755	YB0_S12	7	52	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	4	4	65	1	4	HO	HO012	12	1	1	1	3	3	2	R	13	16.11	17	bot	7	20	9	2	731	100986	1505	17	20	836	2	21	755	YB0_S12	7	50	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
-1	4	-4	70	1	4	HO	HO012	12	3	19	3	0	6	0	A	13	15.08	17	top	4	20	8	2	731	101012	934	17	33	849	2	0	755	YB0_S12	7	29	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
-1	4	-4	69	1	4	HO	HO012	12	3	17	3	2	6	2	J	13	15.08	17	top	4	20	8	2	731	101012	933	17	35	851	2	1	755	YB0_S12	7	30	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
-1	4	-4	68	1	4	HO	HO012	12	2	19	3	0	6	0	A	13	16.05	17	top	5	20	8	2	731	101256	932	17	36	852	2	2	755	YB0_S12	7	31	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
-1	4	-4	67	1	4	HO	HO012	12	2	17	3	2	6	2	J	13	16.05	17	top	5	20	8	2	731	101256	931	17	38	854	2	3	755	YB0_S12	7	32	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
-1	4	-4	66	1	4	HO	HO012	12	1	19	3	0	6	0	A	13	16.06	17	top	6	20	8	2	731	100942	930	17	39	855	2	4	755	YB0_S12	7	33	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
-1	4	-4	65	1	4	HO	HO012	12	1	17	3	2	6	2	J	13	16.06	17	top	6	20	8	2	731	100942	929	17	41	857	2	5	755	YB0_S12	7	34	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	1	1	70	1	4	HO	HO012	12	3	12	1	0	2	0	E	13	16.07	17	top	7	20	8	2	731	101282	1294	17	42	858	2	8	755	YB0_S12	7	37	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	3	3	70	1	4	HO	HO012	12	3	7	1	1	2	1	G	13	16.07	17	top	7	20	8	2	731	101282	1438	17	43	859	2	7	755	YB0_S12	7	36	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	4	4	70	1	4	HO	HO012	12	3	3	1	2	2	2	H	13	16.07	17	top	7	20	8	2	731	101282	1510	17	44	860	2	6	755	YB0_S12	7	35	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	3	3	69	1	4	HO	HO012	12	3	4	1	4	3	0	Q	13	16.08	17	top	8	20	8	2	731	101282	1437	17	45	861	2	10	755	YB0_S12	7	39	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	1	1	69	1	4	HO	HO012	12	3	8	1	5	3	1	N	13	16.08	17	top	8	20	8	2	731	101282	1293	17	46	862	2	11	755	YB0_S12	7	40	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
1	4	4	69	1	4	HO	HO012	12	3	1	1	3	3	2	R	13	16.08	17	top	8	20	8	2	731	101282	1509	17	47	863	2	9	755	YB0_S12	7	38	0	S2F07_CR13_HTR17_Slot-m	RPC_YB0_S12_Fib7_HO_CR13_HTR17_Slot-m	HO_S12_Hp3
-1	15	-15	66	1	4	HO	HO2M12	12	1	15	3	4	7	0	H	13	18.12	18	bot	1	20	11	2	731	100984	138	18	0	864	2	1	758	YB-2_S12	7	30	-2	S2F07_CR13_HTR18_Slot-m	RPC_YB-2_S12_Fib7_HO_CR13_HTR18_Slot-m	HO_S12_Hp4
-1	15	-15	67	1	4	HO	HO2M12	12	1	14	3	5	7	1	P	13	18.12	18	bot	1	20	11	2	731	100984	139	18	1	865	2	2	758	YB-2_S12	7	31	-2	S2F07_CR13_HTR18_Slot-m	RPC_YB-2_S12_Fib7_HO_CR13_HTR18_Slot-m	HO_S12_Hp4
-1	15	-15	65	1	4	HO	HO2M12	12	1	16	3	3	7	2	B	13	18.12	18	bot	1	20	11	2	731	100984	137	18	2	866	2	0	758	YB-2_S12	7	29	-2	S2F07_CR13_HTR18_Slot-m	RPC_YB-2_S12_Fib7_HO_CR13_HTR18_Slot-m	HO_S12_Hp4
-1	14	-14	65	1	4	HO	HO2M12	12	1	11	2	0	4	0	C	13	18.11	18	bot	2	20	11	2	731	100969	209	18	3	867	2	3	758	YB-2_S12	7	32	-2	S2F07_CR13_HTR18_Slot-m	RPC_YB-2_S12_Fib7_HO_CR13_HTR18_Slot-m	HO_S12_Hp4
-1	14	-14	66	1	4	HO	HO2M12	12	1	6	2	1	4	1	J	13	18.11	18	bot	2	20	11	2	731	100969	210	18	4	868	2	4	758	YB-2_S12	7	33	-2	S2F07_CR13_HTR18_Slot-m	RPC_YB-2_S12_Fib7_HO_CR13_HTR18_Slot-m	HO_S12_Hp4
-1	14	-14	67	1	4	HO	HO2M12	12	1	2	2	2	4	2	Q	13	18.11	18	bot	2	20	11	2	731	100969	211	18	5	869	2	5	758	YB-2_S12	7	34	-2	S2F07_CR13_HTR18_Slot-m	RPC_YB-2_S12_Fib7_HO_CR13_HTR18_Slot-m	HO_S12_Hp4
-1	13	-13	66	1	4	HO	HO2M12	12	1	9	2	4	5	0	K	13	18.1	18	bot	3	20	11	2	731	100969	282	18	6	870	2	7	758	YB-2_S12	7	36	-2	S2F07_CR13_HTR18_Slot-m	RPC_YB-2_S12_Fib7_HO_CR13_HTR18_Slot-m	HO_S12_Hp4
-1	13	-13	67	1	4	HO	HO2M12	12	1	13	2	5	5	1	R	13	18.1	18	bot	3	20	11	2	731	100969	283	18	7	871	2	8	758	YB-2_S12	7	37	-2	S2F07_CR13_HTR18_Slot-m	RPC_YB-2_S12_Fib7_HO_CR13_HTR18_Slot-m	HO_S12_Hp4
-1	13	-13	65	1	4	HO	HO2M12	12	1	5	2	3	5	2	D	13	18.1	18	bot	3	20	11	2	731	100969	281	18	8	872	2	6	758	YB-2_S12	7	35	-2	S2F07_CR13_HTR18_Slot-m	RPC_YB-2_S12_Fib7_HO_CR13_HTR18_Slot-m	HO_S12_Hp4
-1	12	-12	65	1	4	HO	HO2M12	12	1	12	1	0	2	0	E	13	18.09	18	bot	4	20	11	2	731	101015	353	18	9	873	2	9	758	YB-2_S12	7	38	-2	S2F07_CR13_HTR18_Slot-m	RPC_YB-2_S12_Fib7_HO_CR13_HTR18_Slot-m	HO_S12_Hp4
-1	12	-12	66	1	4	HO	HO2M12	12	1	7	1	1	2	1	L	13	18.09	18	bot	4	20	11	2	731	101015	354	18	10	874	2	10	758	YB-2_S12	7	39	-2	S2F07_CR13_HTR18_Slot-m	RPC_YB-2_S12_Fib7_HO_CR13_HTR18_Slot-m	HO_S12_Hp4
-1	12	-12	67	1	4	HO	HO2M12	12	1	3	1	2	2	2	S	13	18.09	18	bot	4	20	11	2	731	101015	355	18	11	875	2	11	758	YB-2_S12	7	40	-2	S2F07_CR13_HTR18_Slot-m	RPC_YB-2_S12_Fib7_HO_CR13_HTR18_Slot-m	HO_S12_Hp4
-1	11	-11	66	1	4	HO	HO2M12	12	1	4	1	4	3	0	M	13	17.12	18	bot	5	20	11	2	731	101015	426	18	12	876	2	13	758	YB-2_S12	7	42	-2	S2F07_CR13_HTR18_Slot-m	RPC_YB-2_S12_Fib7_HO_CR13_HTR18_Slot-m	HO_S12_Hp4
-1	11	-11	67	1	4	HO	HO2M12	12	1	8	1	5	3	1	T	13	17.12	18	bot	5	20	11	2	731	101015	427	18	13	877	2	14	758	YB-2_S12	7	43	-2	S2F07_CR13_HTR18_Slot-m	RPC_YB-2_S12_Fib7_HO_CR13_HTR18_Slot-m	HO_S12_Hp4
-1	11	-11	65	1	4	HO	HO2M12	12	1	1	1	3	3	2	F	13	17.12	18	bot	5	20	11	2	731	101015	425	18	14	878	2	12	758	YB-2_S12	7	41	-2	S2F07_CR13_HTR18_Slot-m	RPC_YB-2_S12_Fib7_HO_CR13_HTR18_Slot-m	HO_S12_Hp4
1	10	10	1	1	4	HO	HO1P02	1	2	19	3	0	6	0	A	3	2.06	2	bot	6	10	1	1	724	101150	1873	18	15	879	3	9	171	YB+1_S1	7	38	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	10	10	72	1	4	HO	HO1P02	1	2	18	3	1	6	1	G	3	2.06	2	bot	6	10	1	1	724	101150	1944	18	16	880	3	10	171	YB+1_S1	7	39	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	10	10	71	1	4	HO	HO1P02	1	2	17	3	2	6	2	N	3	2.06	2	bot	6	10	1	1	724	101150	1943	18	17	881	3	11	171	YB+1_S1	7	40	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	9	9	72	1	4	HO	HO1P02	1	2	15	3	4	7	0	H	3	2.07	2	bot	7	10	1	1	724	101150	1872	18	18	882	3	13	171	YB+1_S1	7	42	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	9	9	71	1	4	HO	HO1P02	1	2	14	3	5	7	1	P	3	2.07	2	bot	7	10	1	1	724	101150	1871	18	19	883	3	14	171	YB+1_S1	7	43	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	9	9	1	1	4	HO	HO1P02	1	2	16	3	3	7	2	B	3	2.07	2	bot	7	10	1	1	724	101150	1801	18	20	884	3	12	171	YB+1_S1	7	41	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	8	8	1	1	4	HO	HO1P02	1	2	11	2	0	4	0	C	3	2.08	2	bot	8	10	1	1	724	101162	1729	18	21	885	3	15	171	YB+1_S1	7	44	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	8	8	72	1	4	HO	HO1P02	1	2	6	2	1	4	1	J	3	2.08	2	bot	8	10	1	1	724	101162	1800	18	22	886	3	16	171	YB+1_S1	7	45	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	8	8	71	1	4	HO	HO1P02	1	2	2	2	2	4	2	Q	3	2.08	2	bot	8	10	1	1	724	101162	1799	18	23	887	3	17	171	YB+1_S1	7	46	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	10	10	4	1	4	HO	HO1P02	1	4	19	3	0	6	0	A	3	2.02	2	top	6	10	0	1	724	100926	1876	18	39	903	3	0	171	YB+1_S1	7	29	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	10	10	3	1	4	HO	HO1P02	1	4	18	3	1	6	1	G	3	2.02	2	top	6	10	0	1	724	100926	1875	18	40	904	3	1	171	YB+1_S1	7	30	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	10	10	2	1	4	HO	HO1P02	1	4	17	3	2	6	2	N	3	2.02	2	top	6	10	0	1	724	100926	1874	18	41	905	3	2	171	YB+1_S1	7	31	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	9	9	3	1	4	HO	HO1P02	1	4	15	3	4	7	0	H	3	2.03	2	top	7	10	0	1	724	100926	1803	18	42	906	3	4	171	YB+1_S1	7	33	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	9	9	2	1	4	HO	HO1P02	1	4	14	3	5	7	1	P	3	2.03	2	top	7	10	0	1	724	100926	1802	18	43	907	3	5	171	YB+1_S1	7	34	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	9	9	4	1	4	HO	HO1P02	1	4	16	3	3	7	2	B	3	2.03	2	top	7	10	0	1	724	100926	1804	18	44	908	3	3	171	YB+1_S1	7	32	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	8	8	4	1	4	HO	HO1P02	1	4	11	2	0	4	0	C	3	2.04	2	top	8	10	0	1	724	100925	1732	18	45	909	3	6	171	YB+1_S1	7	35	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	8	8	3	1	4	HO	HO1P02	1	4	6	2	1	4	1	J	3	2.04	2	top	8	10	0	1	724	100925	1731	18	46	910	3	7	171	YB+1_S1	7	36	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
1	8	8	2	1	4	HO	HO1P02	1	4	2	2	2	4	2	Q	3	2.04	2	top	8	10	0	1	724	100925	1730	18	47	911	3	8	171	YB+1_S1	7	37	1	S2F02_CR03_HTR02_Slot-b	RPC_YB+1_S1_Fib7_HO_CR03_HTR02_Slot-b	HO_S1_Hm
-1	10	-10	1	1	4	HO	HO1M02	1	2	19	3	0	6	0	A	3	8.07	5	bot	6	10	7	1	724	100100	433	18	15	879	3	9	180	YB-1_S1	7	38	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	10	-10	72	1	4	HO	HO1M02	1	2	18	3	1	6	1	G	3	8.07	5	bot	6	10	7	1	724	100100	504	18	16	880	3	10	180	YB-1_S1	7	39	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	10	-10	71	1	4	HO	HO1M02	1	2	17	3	2	6	2	N	3	8.07	5	bot	6	10	7	1	724	100100	503	18	17	881	3	11	180	YB-1_S1	7	40	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	9	-9	72	1	4	HO	HO1M02	1	2	15	3	4	7	0	H	3	8.06	5	bot	7	10	7	1	724	100100	576	18	18	882	3	13	180	YB-1_S1	7	42	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	9	-9	71	1	4	HO	HO1M02	1	2	14	3	5	7	1	P	3	8.06	5	bot	7	10	7	1	724	100100	575	18	19	883	3	14	180	YB-1_S1	7	43	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	9	-9	1	1	4	HO	HO1M02	1	2	16	3	3	7	2	B	3	8.06	5	bot	7	10	7	1	724	100100	505	18	20	884	3	12	180	YB-1_S1	7	41	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	8	-8	1	1	4	HO	HO1M02	1	2	11	2	0	4	0	C	3	8.05	5	bot	8	10	7	1	724	100214	577	18	21	885	3	15	180	YB-1_S1	7	44	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	8	-8	72	1	4	HO	HO1M02	1	2	6	2	1	4	1	J	3	8.05	5	bot	8	10	7	1	724	100214	648	18	22	886	3	16	180	YB-1_S1	7	45	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	8	-8	71	1	4	HO	HO1M02	1	2	2	2	2	4	2	Q	3	8.05	5	bot	8	10	7	1	724	100214	647	18	23	887	3	17	180	YB-1_S1	7	46	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	10	-10	4	1	4	HO	HO1M02	1	4	19	3	0	6	0	A	3	8.03	5	top	6	10	6	1	724	101210	436	18	39	903	3	0	180	YB-1_S1	7	29	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	10	-10	3	1	4	HO	HO1M02	1	4	18	3	1	6	1	G	3	8.03	5	top	6	10	6	1	724	101210	435	18	40	904	3	1	180	YB-1_S1	7	30	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	10	-10	2	1	4	HO	HO1M02	1	4	17	3	2	6	2	N	3	8.03	5	top	6	10	6	1	724	101210	434	18	41	905	3	2	180	YB-1_S1	7	31	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	9	-9	3	1	4	HO	HO1M02	1	4	15	3	4	7	0	H	3	8.02	5	top	7	10	6	1	724	101210	507	18	42	906	3	4	180	YB-1_S1	7	33	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	9	-9	2	1	4	HO	HO1M02	1	4	14	3	5	7	1	P	3	8.02	5	top	7	10	6	1	724	101210	506	18	43	907	3	5	180	YB-1_S1	7	34	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	9	-9	4	1	4	HO	HO1M02	1	4	16	3	3	7	2	B	3	8.02	5	top	7	10	6	1	724	101210	508	18	44	908	3	3	180	YB-1_S1	7	32	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	8	-8	4	1	4	HO	HO1M02	1	4	11	2	0	4	0	C	3	8.01	5	top	8	10	6	1	724	101208	580	18	45	909	3	6	180	YB-1_S1	7	35	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	8	-8	3	1	4	HO	HO1M02	1	4	6	2	1	4	1	J	3	8.01	5	top	8	10	6	1	724	101208	579	18	46	910	3	7	180	YB-1_S1	7	36	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	8	-8	2	1	4	HO	HO1M02	1	4	2	2	2	4	2	Q	3	8.01	5	top	8	10	6	1	724	101208	578	18	47	911	3	8	180	YB-1_S1	7	37	-1	S2F02_CR03_HTR05_Slot-b	RPC_YB-1_S1_Fib7_HO_CR03_HTR05_Slot-b	<no label>
-1	10	-10	5	1	4	HO	HO1M02	2	3	19	3	0	6	0	A	3	17.03	6	bot	6	10	9	1	724	100686	437	18	15	879	3	9	183	YB-1_S2	7	38	-1	S2F02_CR03_HTR06_Slot-b	RPC_YB-1_S2_Fib7_HO_CR03_HTR06_Slot-b	HO_S2_Hm
-1	10	-10	6	1	4	HO	HO1M02	2	3	18	3	1	6	1	G	3	17.03	6	bot	6	10	9	1	724	100686	438	18	16	880	3	10	183	YB-1_S2	7	39	-1	S2F02_CR03_HTR06_Slot-b	RPC_YB-1_S2_Fib7_HO_CR03_HTR06_Slot-b	HO_S2_Hm
-1	10	-10	7	1	4	HO	HO1M02	2	3	17	3	2	6	2	N	3	17.03	6	bot	6	10	9	1	724	100686	439	18	17	881	3	11	183	YB-1_S2	7	40	-1	S2F02_CR03_HTR06_Slot-b	RPC_YB-1_S2_Fib7_HO_CR03_HTR06_Slot-b	HO_S2_Hm
-1	9	-9	6	1	4	HO	HO1M02	2	3	15	3	4	7	0	H	3	17.02	6	bot	7	10	9	1	724	100686	510	18	18	882	3	13	183	YB-1_S2	7	42	-1	S2F02_CR03_HTR06_Slot-b	RPC_YB-1_S2_Fib7_HO_CR03_HTR06_Slot-b	HO_S2_Hm
-1	9	-9	7	1	4	HO	HO1M02	2	3	14	3	5	7	1	P	3	17.02	6	bot	7	10	9	1	724	100686	511	18	19	883	3	14	183	YB-1_S2	7	43	-1	S2F02_CR03_HTR06_Slot-b	RPC_YB-1_S2_Fib7_HO_CR03_HTR06_Slot-b	HO_S2_Hm
-1	9	-9	5	1	4	HO	HO1M02	2	3	16	3	3	7	2	B	3	17.02	6	bot	7	10	9	1	724	100686	509	18	20	884	3	12	183	YB-1_S2	7	41	-1	S2F02_CR03_HTR06_Slot-b	RPC_YB-1_S2_Fib7_HO_CR03_HTR06_Slot-b	HO_S2_Hm
-1	8	-8	5	1	4	HO	HO1M02	2	3	11	2	0	4	0	C	3	17.01	6	bot	8	10	9	1	724	100987	581	18	21	885	3	15	183	YB-1_S2	7	44	-1	S2F02_CR03_HTR06_Slot-b	RPC_YB-1_S2_Fib7_HO_CR03_HTR06_Slot-b	HO_S2_Hm
-1	8	-8	6	1	4	HO	HO1M02	2	3	6	2	1	4	1	J	3	17.01	6	bot	8	10	9	1	724	100987	582	18	22	886	3	16	183	YB-1_S2	7	45	-1	S2F02_CR03_HTR06_Slot-b	RPC_YB-1_S2_Fib7_HO_CR03_HTR06_Slot-b	HO_S2_Hm
-1	8	-8	7	1	4	HO	HO1M02	2	3	2	2	2	4	2	Q	3	17.01	6	bot	8	10	9	1	724	100987	583	18	23	887	3	17	183	YB-1_S2	7	46	-1	S2F02_CR03_HTR06_Slot-b	RPC_YB-1_S2_Fib7_HO_CR03_HTR06_Slot-b	HO_S2_Hm
-1	10	-10	8	1	4	HO	HO1M02	2	1	19	3	0	6	0	A	3	8.11	6	top	6	10	8	1	724	101216	440	18	39	903	3	0	183	YB-1_S2	7	29	-1	S2F02_CR03_HTR06_Slot-b	RPC_YB-1_S2_Fib7_HO_CR03_HTR06_Slot-b	HO_S2_Hm
-1	10	-10	9	1	4	HO	HO1M02	2	1	18	3	1	6	1	G	3	8.11	6	top	6	10	8	1	724	101216	441	18	40	904	3	1	183	YB-1_S2	7	30	-1	S2F02_CR03_HTR06_Slot-b	RPC_YB-1_S2_Fib7_HO_CR03_HTR06_Slot-b	HO_S2_Hm
